1583036	21669575	1196999	NON	
1825710	21912102	1197707	NON	
1823676	21910069	1198157	NON	
1307297	21393955	1198621	NON	
1823714	21910107	1198674	NON	
1706866	21793325	1199546	NON	
1694542	21781009	1199613	NON	
1782873	21869289	1201040	NON	
1814118	21900512	1201779	NON	
1813201	21899596	1201814	NON	
1338535	21425182	1201896	NON	
1312124	21398779	1202258	NON	
1784045	21870461	1202949	NON	
924046	21005633	1203619	NON	
1756235	21842667	1204844	NON	
1801899	21888305	1205941	NON	
1370531	21457167	1206287	NON	
1814898	21901291	1206303	NON	
1749984	21836417	1206989	NON	
1826774	21913166	1208294	NON	
1317246	21403901	1209483	NON	
1498717	21585300	1209573	NON	
1776932	21863355	1209729	NON	
906900	20988494	1209840	NON	
1252040	21338725	1210062	NON	
1750590	21837023	1210625	NON	
1659861	21746356	1210925	NON	
1823592	21909985	1211573	NON	
1811133	21897530	1212535	NON	
1803550	21889955	1212700	NON	
1783871	21870287	1212947	NON	
1716877	21803333	1214047	NON	
1821248	21907641	1214283	NON	
1819286	21905679	1214402	NON	
1818258	21904651	1214425	NON	
1832854	21919242	1215001	NON	
1818500	21904893	1215147	NON	
1745862	21832298	1215197	NON	
1758027	21844459	1215387	NON	
710352	20789541	1215393	NON	
1732045	21818493	1216080	NON	
1797911	21884319	1216723	NON	
1836570	21922958	1216775	NON	
1813139	21899534	1216780	NON	
1754711	21841144	1217329	NON	
1729185	21815633	1217444	NON	
1508137	21594716	1217625	NON	
1799284	21885692	1217651	NON	
1102258	21188734	1218389	NON	
1832636	21919025	1219168	NON	
1834352	21920740	1219560	NON	
1830181	21916572	1219734	NON	
1813590	21899985	1221648	NON	
1831828	21918217	1222039	NON	
1803051	21889456	1222584	NON	
1843208	21929591	1222744	NON	
877120	20958727	1223583	NON	
649187	20728458	1225308	NON	
1833710	21920098	1225456	NON	
1730110	21816558	1226308	NON	
1107540	21194092	1226519	NON	
1694645	21781112	1226699	NON	
1842972	21929355	1227250	NON	
1780166	21866583	1227466	NON	
1691703	21778170	1227995	NON	
1254096	21340779	1228073	NON	
1811229	21897626	1228519	NON	
1457846	21544452	1228537	NON	
1782850	21869266	1228573	NON	
1828798	21915190	1229515	NON	
1438668	21525277	1229876	NON	
1548420	21634981	1229979	NON	
1841802	21928185	1230733	NON	
948763	21030456	1231170	NON	
1716888	21803344	1231384	NON	
1777644	21864067	1231594	NON	
1256816	21343498	1232753	NON	
1827541	21913933	1233244	NON	
1761543	21847970	1233676	NON	
1834171	21920559	1234155	NON	
1838705	21925093	1234247	NON	
188229	20268635	1235261	NON	
1746516	21832952	1235904	NON	
1833767	21920155	1237276	NON	
1810366	21896767	1237588	NON	
1804222	21890627	1237634	NON	
1721680	21808130	1237888	NON	
1651767	21738267	1238555	NON	
1423386	21510001	1238626	NON	
1807514	21893918	1239657	NON	
997270	21079571	1240236	NON	
1770061	21856485	1243507	NON	
1192309	21279010	1243724	NON	
1116597	21203144	1244475	NON	
1795139	21881549	1244874	NON	
1667734	21754220	1245422	NON	
1756896	21843328	1245989	NON	
421794	20501633	1246134	NON	
1775550	21861974	1246264	NON	
1727681	21814129	1246570	NON	
1799938	21886345	1247891	NON	
1675281	21761760	1248061	NON	
1808887	21895290	1248249	NON	
1771330	21857754	1248448	NON	
768475	20849878	1249008	NON	
1387880	21474510	1249369	NON	
1806732	21893136	1249681	NON	
1776542	21862965	1251426	NON	
469828	20549517	1252072	NON	
1701065	21787526	1252092	NON	
1689571	21776042	1252137	NON	
1650039	21736539	1252423	NON	
1723477	21809925	1252580	NON	
1731425	21817873	1252800	NON	
1682509	21768985	1253195	NON	
1808902	21895304	1253281	NON	
1828550	21914942	1254073	NON	
1406274	21492898	1254179	UNK	
1823259	21909652	1254222	NON	
1022465	21104967	1254772	NON	
1831706	21918095	1255167	NON	
1800293	21886700	1255185	NON	
1773766	21860190	1255438	NON	
1831231	21917620	1255440	NON	
1809364	21895766	1255674	NON	
56272	20136973	1255881	NON	
1774788	21861212	1256362	NON	
1840590	21926973	1256432	NON	
41104	20121806	1256635	NON	
1793944	21880355	1256776	NON	
1812097	21898494	1257863	NON	
1785407	21871823	1258381	NON	
1767819	21854244	1259420	NON	
1587091	21673626	1259866	NON	
1758638	21845070	1260323	NON	
1752825	21839258	1261782	NON	
1840608	21926991	1261847	NON	
1688439	21774910	1262250	NON	
1673389	21759869	1262446	NON	
1738892	21825335	1263431	NON	
1712496	21798954	1263849	NON	
1584830	21671368	1265059	NON	
1765226	21851653	1265219	NON	
1817992	21904385	1265235	NON	
1659374	21745869	1265571	NON	
1843690	21930073	1266100	NON	
1812958	21899353	1266408	NON	
1770346	21856770	1267071	NON	
1814982	21901375	1267422	NON	
969179	21051334	1268151	NON	
1753058	21839491	1268447	NON	
1821037	21907430	1268514	NON	
1809702	21896104	1269306	NON	
519947	20599513	1269532	NON	
1804826	21891231	1269770	NON	
1838401	21924789	1269842	NON	
1834903	21921291	1270343	NON	
1494857	21581446	1271599	NON	
1690820	21777289	1271612	NON	
1769022	21855447	1272797	NON	
1768292	21854717	1272814	NON	
1192348	21279049	1273436	NON	
7418	20088131	1273763	NON	
1705069	21791529	1273870	NON	
1831597	21917986	1274145	NON	
1759612	21846044	1274264	NON	
1668678	21755162	1274820	NON	
1659938	21746433	1275249	NON	
1807305	21893709	1275415	NON	
1637418	21723920	1275524	NON	
1587640	21674174	1275979	NON	
767689	20849092	1276183	NON	
854328	20935777	1276190	NON	
1687251	21773722	1276659	NON	
1787360	21873776	1277374	NON	
1814160	21900554	1277705	NON	
1722732	21809181	1277874	NON	
1834784	21921172	1278274	NON	
1812301	21898698	1278474	NON	
1807492	21893896	1279105	NON	
1736002	21822446	1279562	NON	
1776466	21862889	1279879	NON	
1734157	21820604	1280056	NON	
1435699	21522311	1280889	NON	
1809324	21895726	1280927	NON	
1838551	21924939	1281001	NON	
380673	20460728	1281556	NON	
1708117	21794575	1281665	NON	
1792210	21878623	1281722	NON	
1817895	21904288	1281810	NON	
1788250	21874665	1281872	NON	
1728466	21814914	1281968	NON	
1839193	21925577	1282200	NON	
1814187	21900581	1282974	NON	
1720737	21807187	1282995	NON	
1838043	21924431	1283022	NON	
1731746	21818194	1283324	NON	
1805254	21891658	1283578	NON	
1693783	21780250	1283796	NON	
1689551	21776022	1283877	NON	
1413137	21499757	1284007	NON	
1835647	21922035	1284428	NON	
1805998	21892402	1284783	NON	
1816175	21902568	1284950	NON	
1783034	21869450	1285071	NON	
1837483	21923871	1285723	NON	
1735332	21821779	1285786	NON	
1843540	21929923	1286193	NON	
1823761	21910154	1286397	NON	
1591601	21678134	1286996	NON	
1085316	21171687	1287056	NON	
1675024	21761503	1287124	NON	
1839268	21925652	1287912	NON	
1741778	21828219	1288011	NON	
1379314	21465950	1288607	NON	
1841131	21927514	1288917	NON	
1801249	21887656	1288961	NON	
1835421	21921809	1290186	NON	
1717830	21804285	1290435	NON	
1675964	21762443	1290951	NON	
1840064	21926448	1291236	NON	
1604066	21690589	1291354	NON	
830847	20912309	1292121	NON	
1725704	21812152	1292236	NON	
1715636	21802092	1292862	NON	
1186453	21273160	1293325	NON	
1831800	21918189	1294837	NON	
1802890	21889295	1294867	NON	
1740191	21826634	1295619	NON	
1825797	21912189	1296064	NON	
1731266	21817714	1296257	NON	
1808953	21895355	1296535	NON	
1690231	21776700	1296536	NON	
1741624	21828065	1297409	NON	
1801254	21887661	1297495	NON	
1454340	21540946	1297546	NON	
1754981	21841414	1299163	NON	
1792240	21878653	1299326	NON	
1427688	21514301	1299332	NON	
1828693	21915085	1299524	NON	
1781672	21868089	1300228	NON	
1681985	21768462	1300847	NON	
1709673	21796131	1300922	NON	
85044	20165612	1301040	NON	
1748910	21835344	1301098	NON	
1823391	21909784	1301239	NON	
1810083	21896484	1301294	NON	
1732967	21819415	1301337	NON	
1660654	21747149	1301779	NON	
1836070	21922458	1302001	NON	
1835919	21922307	1302676	NON	
1812559	21898956	1303620	NON	
1652846	21739345	1303823	NON	
1469191	21555791	1304117	NON	
1831047	21917436	1304491	NON	
1192410	21279111	1304692	NON	
1834692	21921080	1305249	NON	
1801315	21887722	1305671	NON	
1708582	21795040	1305848	NON	
1808313	21894717	1305906	NON	
1379054	21465690	1306882	NON	
1674879	21761359	1307442	NON	
905848	20987442	1307687	NON	
1433489	21520101	1308675	NON	
1760137	21846568	1308751	NON	
1638469	21724971	1309270	NON	
1685973	21772447	1309300	NON	
1768316	21854741	1309504	NON	
